unit_id,occupation_id,occupation,order_year,source_file,source_url,retrieval_date,source_sha256,source_page,section,section_code,track_type,track_name,source_table,source_row,position_number,unit_name,item_letter,competency_stem,original_item_text,learning_goal_text,extraction_note
mechatroniker_main_6_k,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,8,6,Betriebliche und technische Kommunikation (§ 3 Absatz 2 Nummer 6),k,,"Arbeitssitzungen organisieren und moderieren, Entscheidungen im Team erarbeiten und Gesprächsergebnisse schriftlich fixieren","Arbeitssitzungen organisieren und moderieren, Entscheidungen im Team erarbeiten und Gesprächsergebnisse schriftlich fixieren",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_6_l,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,9,6,Betriebliche und technische Kommunikation (§ 3 Absatz 2 Nummer 6),l,,Präsentationstechniken anwenden,Präsentationstechniken anwenden,HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_6_m,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,9,6,Betriebliche und technische Kommunikation (§ 3 Absatz 2 Nummer 6),m,,"im virtuellen Raum zusammenarbeiten, Produkt- und Prozessdaten sowie Handlungsanweisungen und Funktionsbeschreibungen austauschen","im virtuellen Raum zusammenarbeiten, Produkt- und Prozessdaten sowie Handlungsanweisungen und Funktionsbeschreibungen austauschen",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_6_n,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,9,6,Betriebliche und technische Kommunikation (§ 3 Absatz 2 Nummer 6),n,,Produkte und Arbeitsergebnisse bei Übergabe erläutern und in die Funktion einweisen,Produkte und Arbeitsergebnisse bei Übergabe erläutern und in die Funktion einweisen,HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_6_o,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,9,6,Betriebliche und technische Kommunikation (§ 3 Absatz 2 Nummer 6),o,,betriebliche Informations- und Kommunikationssysteme nutzen,betriebliche Informations- und Kommunikationssysteme nutzen,HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_7_a,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",a,,"Arbeitsschritte nach funktionalen, fertigungstechnischen und wirtschaftlichen Kriterien festlegen","Arbeitsschritte nach funktionalen, fertigungstechnischen und wirtschaftlichen Kriterien festlegen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_b,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",b,,"Arbeitsabläufe und Teilaufgaben planen und dabei sowohl rechtliche, wirtschaftliche und terminliche Vorgaben, betriebliche Prozesse als auch vor- und nachgelagerte Bereiche berücksichtigen sowie bei Abweichungen von der Planung Prioritäten setzen","Arbeitsabläufe und Teilaufgaben planen und dabei sowohl rechtliche, wirtschaftliche und terminliche Vorgaben, betriebliche Prozesse als auch vor- und nachgelagerte Bereiche berücksichtigen sowie bei Abweichungen von der Planung Prioritäten setzen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_c,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",c,,"Arbeit im Team planen, Aufgaben verteilen","Arbeit im Team planen, Aufgaben verteilen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_d,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",d,,Arbeitsplatz planen und einrichten,Arbeitsplatz planen und einrichten,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_e,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",e,,"Werkzeuge, Geräte und Diagnosesysteme sowie Material und Hilfsmittel auftragsbezogen anfordern und bereitstellen","Werkzeuge, Geräte und Diagnosesysteme sowie Material und Hilfsmittel auftragsbezogen anfordern und bereitstellen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_f,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,10,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",f,,Bearbeitungsmaschinen für den Arbeitsprozess vorbereiten,Bearbeitungsmaschinen für den Arbeitsprozess vorbereiten,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_7_g,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,11,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",g,,"Werkzeuge, Bearbeitungsmaschinen, Prüf- und Messmittel sowie technische Einrichtungen betriebsbereit machen, überprüfen, warten sowie Maßnahmen zur Fehlerbeseitigung einleiten","Werkzeuge, Bearbeitungsmaschinen, Prüf- und Messmittel sowie technische Einrichtungen betriebsbereit machen, überprüfen, warten sowie Maßnahmen zur Fehlerbeseitigung einleiten",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_7_h,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,11,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",h,,eigene und von anderen erbrachte Leistungen kontrollieren und bewerten sowie dokumentieren,eigene und von anderen erbrachte Leistungen kontrollieren und bewerten sowie dokumentieren,HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_7_i,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,11,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",i,,"Material, Ersatzteile, Arbeitszeit und technische Prüfungen dokumentieren","Material, Ersatzteile, Arbeitszeit und technische Prüfungen dokumentieren",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_7_j,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,11,7,"Planen und Steuern von Arbeitsabläufen, Kontrollieren und Beurteilen der Arbeitsergebnisse (§ 3 Absatz 2 Nummer 7)",j,,"Qualifikationsdefizite feststellen, Qualifikationsmöglichkeiten nutzen sowie unterschiedliche Lerntechniken anwenden","Qualifikationsdefizite feststellen, Qualifikationsmöglichkeiten nutzen sowie unterschiedliche Lerntechniken anwenden",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
mechatroniker_main_8_a,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,12,8,Qualitätsmanagement (§ 3 Absatz 2 Nummer 8),a,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere","Qualitätssicherungssystem in Verbindung mit technischen Unterlagen und dessen Wirksamkeit beurteilen, Verfahren anwenden","Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere Qualitätssicherungssystem in Verbindung mit technischen Unterlagen und dessen Wirksamkeit beurteilen, Verfahren anwenden",HTML-dl/dt/dd; whitespace normalized; introductory stem prepended
mechatroniker_main_8_b,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,12,8,Qualitätsmanagement (§ 3 Absatz 2 Nummer 8),b,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere","Prüfarten und Prüfmittel auswählen, Einsatzfähigkeit der Prüfmittel feststellen und dokumentieren, Prüfpläne und betriebliche Prüfvorschriften anwenden","Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere Prüfarten und Prüfmittel auswählen, Einsatzfähigkeit der Prüfmittel feststellen und dokumentieren, Prüfpläne und betriebliche Prüfvorschriften anwenden",HTML-dl/dt/dd; whitespace normalized; introductory stem prepended
mechatroniker_main_8_c,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,12,8,Qualitätsmanagement (§ 3 Absatz 2 Nummer 8),c,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere","Ursachen von Fehlern und Qualitätsmängeln systematisch suchen, beseitigen und dokumentieren","Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere Ursachen von Fehlern und Qualitätsmängeln systematisch suchen, beseitigen und dokumentieren",HTML-dl/dt/dd; whitespace normalized; introductory stem prepended
mechatroniker_main_8_d,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,12,8,Qualitätsmanagement (§ 3 Absatz 2 Nummer 8),d,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere",zur kontinuierlichen Verbesserung von Arbeitsvorgängen im eigenen Arbeitsbereich beitragen,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere zur kontinuierlichen Verbesserung von Arbeitsvorgängen im eigenen Arbeitsbereich beitragen",HTML-dl/dt/dd; whitespace normalized; introductory stem prepended
mechatroniker_main_8_e,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,12,8,Qualitätsmanagement (§ 3 Absatz 2 Nummer 8),e,"Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere","Lebenszyklusdaten von Aufträgen, Dienstleistungen, Produkten und Betriebsmitteln auswerten und Vorschläge zur Optimierung von Abläufen und Prozessen erarbeiten","Normen und Spezifikationen zur Qualitätssicherheit der Produkte beachten sowie Qualität bei der Auftragserledigung unter Beachtung vor- und nachgelagerter Bereiche sichern, insbesondere Lebenszyklusdaten von Aufträgen, Dienstleistungen, Produkten und Betriebsmitteln auswerten und Vorschläge zur Optimierung von Abläufen und Prozessen erarbeiten",HTML-dl/dt/dd; whitespace normalized; introductory stem prepended
mechatroniker_main_9_a,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",a,,"Messzeuge zum Messen und Prüfen von Längen, Winkeln und Flächen auswählen und handhaben","Messzeuge zum Messen und Prüfen von Längen, Winkeln und Flächen auswählen und handhaben",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_9_b,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",b,,"Längen messen, Einhaltung von Toleranzen und Passungen prüfen","Längen messen, Einhaltung von Toleranzen und Passungen prüfen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_9_c,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",c,,"Flächen auf Ebenheit, Winkligkeit und Formgenauigkeit prüfen sowie Oberflächenqualität beurteilen","Flächen auf Ebenheit, Winkligkeit und Formgenauigkeit prüfen sowie Oberflächenqualität beurteilen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_9_d,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",d,,Oberflächenform und -beschaffenheit von Fügeflächen nach technischen Anforderungen kontrollieren,Oberflächenform und -beschaffenheit von Fügeflächen nach technischen Anforderungen kontrollieren,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_9_e,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",e,,"Werkstücke anreißen, körnen und kennzeichnen","Werkstücke anreißen, körnen und kennzeichnen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_9_f,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,13,9,"Prüfen, Anreißen und Kennzeichnen (§ 3 Absatz 2 Nummer 9)",f,,Winkel messen und mit Winkellehren prüfen,Winkel messen und mit Winkellehren prüfen,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_a,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",a,,"Bleche, Platten und Profile aus Metall und Kunststoff nach Anriss sägen","Bleche, Platten und Profile aus Metall und Kunststoff nach Anriss sägen",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_b,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",b,,"Flächen und Formen an Werkstücken eben, winklig und parallel auf Maß feilen sowie entgraten","Flächen und Formen an Werkstücken eben, winklig und parallel auf Maß feilen sowie entgraten",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_c,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",c,,Bohrungen herstellen und reiben,Bohrungen herstellen und reiben,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_d,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",d,,Innen- und Außengewinde herstellen,Innen- und Außengewinde herstellen,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_e,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",e,,Werkstücke durch Drehen bearbeiten,Werkstücke durch Drehen bearbeiten,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_f,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",f,,Werkstücke durch Fräsen bearbeiten,Werkstücke durch Fräsen bearbeiten,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_g,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",g,,Feinbleche und Kunststoffplatten scheren,Feinbleche und Kunststoffplatten scheren,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_10_h,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,14,10,"Manuelles und maschinelles Spanen, Trennen und Umformen (§ 3 Absatz 2 Nummer 10)",h,,"Bleche, Rohre und Profile aus Eisen- und Nichteisenmetallen kaltumformen und richten","Bleche, Rohre und Profile aus Eisen- und Nichteisenmetallen kaltumformen und richten",HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_11_a,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,15,11,Fügen (§ 3 Absatz 2 Nummer 11),a,,Schraubverbindungen unter Beachtung der Teilefolge und des Drehmomentes herstellen und sichern,Schraubverbindungen unter Beachtung der Teilefolge und des Drehmomentes herstellen und sichern,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_11_b,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,15,11,Fügen (§ 3 Absatz 2 Nummer 11),b,,Bauteile verstiften,Bauteile verstiften,HTML-dl/dt/dd; whitespace normalized
mechatroniker_main_11_c,mechatroniker,Mechatroniker/Mechatronikerin,2011,raw/html/mechatroniker__2026-07-02.html,https://www.gesetze-im-internet.de/mechatronikerausbv/anlage_1.html,2026-07-02,584025fe0bf1e33d3563077ccf4ce729924ca2cb31a9455db56aa7b44902defa,,Anlage 1: Ausbildungsrahmenplan,MAIN,gemeinsam,gemeinsame Inhalte,1,15,11,Fügen (§ 3 Absatz 2 Nummer 11),c,,Löt- und Klebeverbindungen herstellen,Löt- und Klebeverbindungen herstellen,HTML-dl/dt/dd; whitespace normalized
